endTime,artistName,trackName,msPlayed
2021-12-06 20:00,Stretch,Why Did You Do It - Remastered,211906
2021-12-06 20:01,Frank Zappa,Peaches En Regalia,54143
2021-12-06 20:04,Greyboy,Got to Be a Love - Paul Nice Remix,2180
2021-12-06 20:04,BoomBox,India,155330
2021-12-06 23:39,The Dip,Working Man,224760
2021-12-06 23:41,The Dip,Sure Don't Miss You,76060
2021-12-06 23:42,The Dip,Atlas,52740
2021-12-06 23:42,The Dip,Tryin',5770
2021-12-06 23:46,The Dip,B.T.,237013
2021-12-06 23:48,The Dip,Chanterelle,165846
2021-12-06 23:52,The Dip,Stone Dust,197586
2021-12-06 23:55,Matt Duncan,The Keys,217066
2021-12-06 23:57,The Dip,Working Man,118683
2021-12-06 23:59,The Dip,Ain't Necessary (The Prince),99760
2021-12-07 13:49,The Brothers Johnson,Strawberry Letter 23,50718
2021-12-08 17:41,The Dip,Ain't Necessary (The Prince),8680
2021-12-08 17:51,The New Mastersounds,Treasure,571390
2021-12-08 18:00,Donny Hathaway,Voices Inside (Everything Is Everything),42260
2021-12-08 18:00,Donny Hathaway,Voices Inside (Everything Is Everything),170
2021-12-08 18:00,Roosevelt,Montreal,2020
2021-12-08 18:00,Parcels,Tieduprightnow,498596
2021-12-08 18:05,Al Green,Love and Happiness,255250
2021-12-08 18:05,Lettuce,Move on Up,500
2021-12-08 18:08,Lettuce,Need to Understand,226000
2021-12-08 18:09,Mathieu Fiset,Chick's Pain,1040
2021-12-08 18:09,Lettuce,Do It Like You Do,7230
2021-12-08 18:13,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613
2021-12-08 18:14,DOPE LEMON,Home Soon,3670
2021-12-08 18:14,Lipps Inc.,Funkytown,1716
2021-12-08 18:15,Stretch,Why Did You Do It - Remastered,46440
2021-12-08 18:23,Rage Against The Machine,Guerrilla Radio,570
2021-12-08 18:23,Muse,Panic Station,6580
2021-12-08 18:23,Rage Against The Machine,Wake Up,1340
2021-12-08 18:23,Rage Against The Machine,Testify,1120
2021-12-08 18:23,Franz Ferdinand,Take Me Out,468143
2021-12-08 18:23,Greyboy,Got to Be a Love - Paul Nice Remix,3690
2021-12-08 18:23,Rage Against The Machine,Bulls On Parade,0
2021-12-08 18:24,Rage Against The Machine,Killing In The Name,370
2021-12-08 18:24,Rage Against The Machine,Bombtrack,0
2021-12-08 18:24,Rage Against The Machine,Wake Up,380
2021-12-08 18:24,Rage Against The Machine,Know Your Enemy,3370
2021-12-08 18:30,Rage Against The Machine,Bombtrack,600
2021-12-08 18:30,Rage Against The Machine,Know Your Enemy,2560
2021-12-08 18:30,Rage Against The Machine,Freedom,340730
2021-12-08 18:34,Rage Against The Machine,Testify,233720
2021-12-08 18:39,Rage Against The Machine,Killing In The Name,313573
2021-12-08 18:40,Rage Against The Machine,Bulls On Parade,1776
2021-12-08 18:46,Rage Against The Machine,Take the Power Back,334900
2021-12-08 18:46,Rage Against The Machine,Freedom,880
2021-12-08 18:52,Rage Against The Machine,Bullet In the Head,318196
2021-12-08 19:39,Rage Against The Machine,Sleep Now In the Fire,26224
2021-12-08 19:39,Stretch,Why Did You Do It - Remastered,37920
2021-12-08 22:45,Rage Against The Machine,Testify,1100
2021-12-09 13:45,Steely Dan,Only A Fool Would Say That,176266
2021-12-09 13:48,DOPE LEMON,Home Soon,177655
2021-12-09 13:51,Stretch,Why Did You Do It - Remastered,211906
2021-12-09 13:55,Matt Duncan,The Keys,217066
2021-12-09 13:59,TOTO,Hold the Line,235546
2021-12-09 14:03,Charlie Hunter,Fine Corinthian Leather,4850
2021-12-09 14:03,Parcels,Tieduprightnow,249956
2021-12-09 14:08,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-09 14:12,Tom Misch,Tick Tock,253848
2021-12-09 14:17,Peter Green,Slabo Day,309160
2021-12-09 15:00,Morbo y Mambo,Nigerian,211485
2021-12-09 16:14,Peter Green,Slabo Day,810
2021-12-09 16:14,Black Uhuru,Darkness,103230
2021-12-09 16:14,Greyboy,Got to Be a Love - Paul Nice Remix,1470
2021-12-09 16:15,Dumpstaphunk,"Water (feat. Grooveline Horns, Reggie Watkins, Fernando Castillo, Carlos Sosa)",7660
2021-12-09 16:15,Morbo y Mambo,Nigerian,44650
2021-12-09 16:15,Turkuaz,Slippery People - Live,910
2021-12-09 16:15,Greyboy,Got to Be a Love - Paul Nice Remix,920
2021-12-09 16:16,Galactic,Everybody Wants Some - Part 2,4510
2021-12-09 16:16,Nate Smith,Bounce: pts I + II,2860
2021-12-09 16:16,Turkuaz,Slippery People - Live,7170
2021-12-09 16:17,Greyboy,Love,5230
2021-12-09 16:17,Greyboy,Singles Party,92280
2021-12-09 16:18,Greyboy,Grey's Groove,13320
2021-12-09 16:18,Greyboy,Mastered the Art,2570
2021-12-09 16:18,Greyboy,Ghetto Boogie,4450
2021-12-09 16:18,Greyboy,Hold It Down,25800
2021-12-09 16:18,The Alan Parsons Project,I Robot,8590
2021-12-09 16:19,"Emerson, Lake & Palmer",Trilogy - Remastered,1550
2021-12-09 16:19,The Beatles,In My Life - Remastered 2009,23260
2021-12-09 16:19,John Mayer,Crossroads,18880
2021-12-09 16:19,"Emerson, Lake & Palmer",C'est La Vie - 2017 Remastered Version,5640
2021-12-09 16:20,Creedence Clearwater Revival,Green River,26900
2021-12-09 19:09,Creedence Clearwater Revival,Susie Q,274160
2021-12-09 19:14,Creedence Clearwater Revival,I Put A Spell On You,272160
2021-12-09 19:17,Creedence Clearwater Revival,Proud Mary,188666
2021-12-09 19:19,Creedence Clearwater Revival,Bad Moon Rising,139506
2021-12-09 19:22,Creedence Clearwater Revival,Lodi,190400
2021-12-09 19:25,Creedence Clearwater Revival,Green River,153306
2021-12-09 19:28,Creedence Clearwater Revival,Commotion,162400
2021-12-09 20:47,Creedence Clearwater Revival,Down On The Corner,164560
2021-12-09 20:49,Creedence Clearwater Revival,Fortunate Son,139160
2021-12-09 22:16,Creedence Clearwater Revival,Travelin' Band,127400
2021-12-09 22:19,Creedence Clearwater Revival,Who'll Stop The Rain,148333
2021-12-09 22:21,Creedence Clearwater Revival,Up Around The Bend,161800
2021-12-09 22:24,Creedence Clearwater Revival,Run Through The Jungle,186066
2021-12-09 22:27,Creedence Clearwater Revival,Lookin' Out My Back Door,152373
2021-12-09 22:30,Creedence Clearwater Revival,Long As I Can See The Light,212866
2021-12-09 22:41,Creedence Clearwater Revival,I Heard It Through The Grapevine,664333
2021-12-09 22:50,Creedence Clearwater Revival,Hey Tonight,3346
2021-12-09 22:50,Creedence Clearwater Revival,Have You Ever Seen The Rain,160000
2021-12-09 22:53,Creedence Clearwater Revival,Sweet Hitch-Hiker,174333
2021-12-09 22:54,Creedence Clearwater Revival,Someday Never Comes,82276
2021-12-09 22:56,Peter Frampton,Show Me The Way,1930
2021-12-09 22:56,Eric Clapton,I Shot The Sheriff,850
2021-12-09 22:56,The Rolling Stones,Beast Of Burden - Remastered 1994,104830
2021-12-09 22:56,Traveling Wilburys,End Of The Line,3410
2021-12-09 22:56,Three Dog Night,Mama Told Me (Not To Come) - Single Version,13760
2021-12-09 22:56,Creedence Clearwater Revival,Sinister Purpose,1420
2021-12-09 22:56,Creedence Clearwater Revival,Green River,980
2021-12-09 22:57,Joe Walsh,Rocky Mountain Way,590
2021-12-09 22:57,Three Dog Night,Shambala - Single Version,1440
2021-12-09 22:57,The Rolling Stones,Honky Tonk Women - Mono Version,18450
2021-12-09 22:57,Creedence Clearwater Revival,Run Through The Jungle,810
2021-12-09 22:57,Peter Frampton,Show Me The Way,860
2021-12-09 22:57,Creedence Clearwater Revival,Door To Door,7430
2021-12-09 22:57,Bachman-Turner Overdrive,Takin' Care Of Business,4720
2021-12-09 22:57,Eagles,One of These Nights - 2013 Remaster,260
2021-12-09 22:57,Joe Cocker,Feelin' Alright,9030
2021-12-09 22:57,Creedence Clearwater Revival,Good Golly Miss Molly,1440
2021-12-09 22:57,Canned Heat,Going Up The Country,0
2021-12-09 22:57,Canned Heat,On the Road Again,11150
2021-12-09 22:57,The Rolling Stones,Miss You - Remastered,330
2021-12-09 22:57,ZZ Top,Tush - 2006 Remaster,1410
2021-12-09 23:01,Weezer,Say It Ain't So,190910
2021-12-10 19:12,Oliver Tree,Life Goes On,15744
2021-12-10 19:12,Oliver Tree,Alien Boy,3456
2021-12-10 19:31,Oliver Tree,Hurt,3260
2021-12-12 15:08,The Alan Parsons Project,Eye In The Sky,276280
2021-12-12 15:11,The Alan Parsons Project,Snake Eyes,195666
2021-12-12 15:15,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-12 15:19,Genesis,That's All - Remastered 2007,266173
2021-12-12 15:23,Boogie Belgique,Pelican,193720
2021-12-12 15:28,The Gaddabouts,River Rises,350466
2021-12-12 15:33,Talking Heads,Slippery People - 2005 Remaster,306320
2021-12-12 15:39,Michael Haggins,Daybreak,329520
2021-12-12 15:43,Fleetwood Mac,Dreams - 2004 Remaster,257800
2021-12-12 15:48,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-12 15:53,Peter Green,Slabo Day,309160
2021-12-12 15:58,Morbo y Mambo,Nigerian,279230
2021-12-12 16:01,Steely Dan,Only A Fool Would Say That,176266
2021-12-12 16:04,DOPE LEMON,Home Soon,177655
2021-12-12 16:06,Joss Moog,Wil,155594
2021-12-12 16:10,Matt Duncan,The Keys,217066
2021-12-12 16:14,TOTO,Hold the Line,235546
2021-12-12 16:18,Parcels,Tieduprightnow,249956
2021-12-12 16:23,Nikitch,ZBRA,274044
2021-12-12 16:29,Charlie Hunter,Fine Corinthian Leather,364920
2021-12-12 16:32,The New Mastersounds,Take What You Need,191160
2021-12-12 16:34,The Greyboy Allstars,V-Neck Sweater,155280
2021-12-12 16:39,Ikebe Shakedown,Dram,243693
2021-12-12 16:42,The New Mastersounds,MRG,189432
2021-12-13 13:52,The Budos Band,Up From the South,6260
2021-12-13 13:52,The Budos Band,Gun Metal Grey,3130
2021-12-13 13:52,The Budos Band,T.I.B.W.F.,40300
2021-12-13 13:57,The Budos Band,Black Venom,22020
2021-12-13 13:59,King Gizzard & The Lizard Wizard,Work This Time,121280
2021-12-14 13:32,John Mayer,I Don't Trust Myself (With Loving You),69480
2021-12-14 13:35,Greyboy,Got to Be a Love - Paul Nice Remix,164550
2021-12-14 13:40,Morbo y Mambo,Nigerian,279230
2021-12-14 13:43,Steely Dan,Only A Fool Would Say That,176266
2021-12-14 13:46,DOPE LEMON,Home Soon,177655
2021-12-14 13:50,Stretch,Why Did You Do It - Remastered,211906
2021-12-14 13:52,Matt Duncan,The Keys,128311
2021-12-14 13:59,TOTO,Hold the Line,235546
2021-12-14 14:05,Parcels,Tieduprightnow,35403
2021-12-14 14:27,The Brothers Johnson,Strawberry Letter 23,5660
2021-12-14 14:27,Sister Sledge,Easier to Love,301880
2021-12-14 14:31,Sister Sledge,We Are Family,216733
2021-12-14 14:33,Sister Sledge,One More Time,10720
2021-12-14 14:33,Sister Sledge,You're a Friend to Me,8430
2021-12-14 14:33,Sister Sledge,Easier to Love,136336
2021-12-14 14:34,Sister Sledge,He's the Greatest Dancer,19510
2021-12-14 14:34,Sister Sledge,Lost in Music,12210
2021-12-14 14:35,Peter Green,Slabo Day,50160
2021-12-14 14:35,DOPE LEMON,Home Soon,12640
2021-12-14 14:42,Soulive,Ne-Ne,434870
2021-12-14 14:49,Soulive,Alkime,421853
2021-12-14 18:42,The Meters,Love Slip Upon Ya,198046
2021-12-14 18:42,The Meters,Liar,670
2021-12-14 18:42,The Meters,Come Together,1210
2021-12-14 18:46,CHIC,What About Me,254160
2021-12-14 19:31,Donny Hathaway,Voices Inside (Everything Is Everything),815080
2021-12-14 19:35,The Temptations,Shakey Ground,241600
2021-12-14 19:39,Dire Straits,Six Blade Knife,252000
2021-12-14 19:56,Ian Dury,Hit Me With Your Rhythm Stick,4940
2021-12-14 19:56,Dire Straits,Lions,30390
2021-12-14 19:56,Lettuce,Move on Up,5020
2021-12-14 19:56,Galactic,Church,6900
2021-12-14 19:57,Lettuce,Need to Understand,56810
2021-12-14 21:52,The New Mastersounds,Take What You Need,50
2021-12-14 21:52,The New Mastersounds,Take What You Need,1180
2021-12-14 21:52,The New Mastersounds,Treasure,1080
2021-12-14 21:52,Lettuce,Let It Gogo,9210
2021-12-14 21:52,Lettuce,Do It Like You Do,1710
2021-12-14 21:52,Lettuce,Do It Like You Do,2180
2021-12-14 21:52,Lettuce,Do It Like You Do,7820
2021-12-14 21:52,Lettuce,Need to Understand,156970
2021-12-14 21:52,Lettuce,Play,2620
2021-12-14 21:57,Lettuce,Fly,286740
2021-12-14 21:59,Lettuce,Lettsanity,121600
2021-12-14 22:06,Lettuce,Ziggowatt,386693
2021-12-14 22:10,Lettuce,Madison Square,256933
2021-12-14 22:10,Lettuce,Bowler,2593
2021-12-14 23:49,Sister Sledge,We Are Family,212290
2021-12-14 23:52,Sister Sledge,Easier to Love,169020
2021-12-14 23:56,CHIC,What About Me,254160
2021-12-15 00:10,Donny Hathaway,Voices Inside (Everything Is Everything),815080
2021-12-15 00:14,The Temptations,Shakey Ground,241600
2021-12-15 00:18,Dire Straits,Six Blade Knife,252000
2021-12-15 00:22,Dire Straits,Lions,210970
2021-12-15 13:03,Lettuce,Slippin' into Darkness,810
2021-12-15 13:03,Lettuce,Bowler,104260
2021-12-15 13:03,Lettuce,Let It Gogo,6110
2021-12-15 13:03,Lettuce,Do It Like You Do,1090
2021-12-15 13:03,Greyboy,Got to Be a Love - Paul Nice Remix,1450
2021-12-15 13:03,Lettuce,Ghost of Jupiter,1030
2021-12-15 13:03,Lettuce,The Crusher,240
2021-12-15 13:03,Lettuce,Jack Flask,1420
2021-12-15 13:03,Lettuce,Play,1600
2021-12-15 13:07,Morbo y Mambo,Nigerian,279230
2021-12-15 13:10,Steely Dan,Only A Fool Would Say That,176266
2021-12-15 13:13,DOPE LEMON,Home Soon,177655
2021-12-15 13:20,Stretch,Why Did You Do It - Remastered,18317
2021-12-15 13:24,Matt Duncan,The Keys,217066
2021-12-15 13:28,TOTO,Hold the Line,235546
2021-12-15 14:08,Parcels,Tieduprightnow,249956
2021-12-15 14:11,The Jamaican Reggae Band,Electric Avenue,5360
2021-12-15 14:11,Eddie Grant,Electric Avennue,15370
2021-12-15 14:11,Electric Avenue,Electric Avenue,3450
2021-12-15 14:11,Electric Avenue,Electric Avenue,5920
2021-12-15 14:11,Sister Sledge,Easier to Love,153090
2021-12-15 14:12,Eddie Grant,Electric Avennue,7700
2021-12-15 14:12,Eddie Grant,Electric Avennue,30850
2021-12-15 14:12,Eddy Grant,Electric Avennue,11140
2021-12-15 14:12,Dr Victor,Electric Avenue,1810
2021-12-15 14:12,To Kool Chris,Electric Avenue,1710
2021-12-15 14:14,Eddy Grant,Electric Avennue,67740
2021-12-15 14:15,Eddie Grant,Electric Avennue,6200
2021-12-15 14:15,The Jamaican Reggae Band,Electric Avenue,12790
2021-12-15 14:15,The Jamaican Reggae Band,Electric Avenue,2060
2021-12-15 14:15,Shaggy,Electric Avenue (Hot Shot 2020),820
2021-12-15 14:15,Eddie Grant,Electric Avennue,8470
2021-12-15 14:15,Electric Avenue,Electric Avenue,6020
2021-12-15 14:15,Movie Soundtrack All Stars,"Electric Avenue (From ""Pineapple Express"")",13000
2021-12-15 14:15,The Harmony Group,Electric Avennue,8810
2021-12-15 14:16,Andy Rowell,Electric Avenue,3570
2021-12-15 14:20,CHIC,What About Me,5080
2021-12-15 14:20,Eddie Grant,Electric Avennue,25870
2021-12-15 14:20,Sister Sledge,We Are Family,18560
2021-12-15 14:20,Sister Sledge,Easier to Love,790
2021-12-15 14:22,Roy Ayers,Funk in the Hole,4810
2021-12-15 14:22,Stuff,Foots,100630
2021-12-15 14:25,The Brand New Heavies,BNH,199740
2021-12-15 14:25,Novos Baianos,América Tropical,17210
2021-12-15 14:26,The Souljazz Orchestra,Life Is What You Make It,26110
2021-12-15 14:28,Tauk,Friction,8510
2021-12-15 14:28,Peter Green,Slabo Day,2480
2021-12-15 14:28,Chuck Berry,Route 66,5120
2021-12-15 14:28,Village People,YMCA - Original Version 1978,107140
2021-12-15 14:28,Scary Pockets,Man in the Mirror,17130
2021-12-15 14:29,Greyboy,Got to Be a Love - Paul Nice Remix,3980
2021-12-15 14:29,Scary Pockets,Don't You Want Me,25100
2021-12-15 14:33,The Alan Parsons Project,Eye In The Sky,276280
2021-12-15 18:36,Genesis,That's All - Remastered 2007,1360
2021-12-15 18:36,Boogie Belgique,Pelican,80
2021-12-15 18:36,The Alan Parsons Project,Snake Eyes,122950
2021-12-15 18:36,The Alan Parsons Project,I Wouldn't Want to Be Like You,590
2021-12-15 18:36,The Gaddabouts,River Rises,740
2021-12-15 18:41,Talking Heads,Slippery People - 2005 Remaster,306320
2021-12-15 18:44,Joss Moog,Wil,157923
2021-12-15 19:07,Michael Haggins,Daybreak,2490
2021-12-15 19:07,Nikitch,46 Rue Du Fort,150196
2021-12-15 19:09,Herbie Hancock,Doin' It,119500
2021-12-15 19:10,Red Hot Chili Peppers,Apache Rose Peacock,1580
2021-12-15 19:10,Herbie Hancock,Doin' It,970
2021-12-15 19:10,Fleetwood Mac,Dreams - 2004 Remaster,5210
2021-12-15 19:10,Fleetwood Mac,Dreams - 2004 Remaster,31830
2021-12-15 19:15,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-15 19:19,Tom Misch,Tick Tock,253848
2021-12-15 19:24,Peter Green,Slabo Day,309160
2021-12-15 19:29,Morbo y Mambo,Nigerian,279230
2021-12-15 19:29,DOPE LEMON,Home Soon,1210
2021-12-15 19:29,Steely Dan,Only A Fool Would Say That,41785
2021-12-15 19:30,Matt Duncan,The Keys,990
2021-12-15 19:30,Stretch,Why Did You Do It - Remastered,550
2021-12-15 19:30,TOTO,Hold the Line,1090
2021-12-15 19:30,Parcels,Tieduprightnow,6050
2021-12-15 19:35,Sister Sledge,Easier to Love,301880
2021-12-15 19:36,Maceo Parker,Uptown Up,12380
2021-12-15 19:36,Sister Sledge,We Are Family,72620
2021-12-15 19:36,Maceo Parker,Sing a Simple Song,7290
2021-12-15 19:36,Maceo Parker,Tell Me Something Good,14890
2021-12-15 19:37,Peter Green,Slabo Day,12660
2021-12-15 19:41,Mark Farina,Dream Machine - Downtempo Mix,280220
2021-12-15 19:46,Sean Hayes,Rattlesnake Charm,291870
2021-12-15 19:47,St Germain,Sure Thing,4060
2021-12-15 19:47,Sean Hayes,Powerful Stuff,52450
2021-12-15 19:56,Red Hot Chili Peppers,If You Want Me To Stay,209930
2021-12-15 19:56,Vulfpeck,Disco Ulysses (Instrumental),50
2021-12-15 19:56,The Fearless Flyers,Bicentennial,0
2021-12-15 19:56,Tom Misch,Movie,1520
2021-12-15 19:56,Tom Misch,South of the River,40
2021-12-15 19:56,Tom Misch,It Runs Through Me,510
2021-12-15 19:56,Tom Misch,Disco Yes,600
2021-12-15 19:56,Stevie Wonder,I Wish,100
2021-12-15 19:56,Wild Cherry,Play That Funky Music,540
2021-12-15 19:56,Cory Wong,Dial Up,0
2021-12-15 19:56,Cory Wong,Roll Over,0
2021-12-15 19:56,Franc Moody,Dopamine,770
2021-12-15 19:56,The Fearless Flyers,Barbara,0
2021-12-15 20:00,Jaco Pastorius,Portrait of Tracy,1900
2021-12-15 20:00,Stevie Wonder,Superstition - Single Version,245493
2021-12-15 20:00,Jaco Pastorius,"Come On, Come Over",21356
2021-12-15 20:01,Jaco Pastorius,Chicken,26800
2021-12-15 20:10,Jamiroquai,Cosmic Girl - Remastered,1390
2021-12-15 20:10,CHIC,Good Times,495400
2021-12-15 20:10,Jamiroquai,Too Young to Die - Remastered,170
2021-12-15 20:10,Jamiroquai,Little L,0
2021-12-15 20:10,Kool & The Gang,Get Down On It - Single Version,0
2021-12-15 20:10,Jamiroquai,Love Foolosophy - Radio Edit,3580
2021-12-15 20:19,Jamiroquai,Blow Your Mind,493050
2021-12-15 20:23,Patrice Rushen,Forget Me Nots - Remastered,284506
2021-12-15 21:01,Ghost-Note,Swagism,750
2021-12-15 21:01,Vulfpeck,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)",11690
2021-12-15 21:01,Vulfpeck,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)",1010
2021-12-15 21:01,Vulfpeck,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)",1810
2021-12-15 21:01,The Marcus King Band,Rita Is Gone,540
2021-12-15 21:01,The Marcus King Band,Rita Is Gone,270
2021-12-15 21:01,The Marcus King Band,Rita Is Gone,3660
2021-12-15 21:01,The Marcus King Band,Rita Is Gone,26700
2021-12-15 21:01,Patrice Rushen,I Was Tired of Being Alone - Remastered,116573
2021-12-15 21:05,Al Green,Love and Happiness,620
2021-12-15 21:05,Ghost-Note,Swagism,227690
2021-12-15 21:05,Vulfpeck,It Gets Funkier,90
2021-12-15 21:05,Anouk,The Dark,0
2021-12-15 21:05,Cory Wong,Cosmic Sans,0
2021-12-15 21:05,Doctorfunk,Can't Fight The Funk,830
2021-12-15 21:08,Anouk,The Dark,196893
2021-12-15 21:13,Doctorfunk,Can't Fight The Funk,241706
2021-12-15 21:16,Doctorfunk,Gotta Get Funky,215586
2021-12-15 21:34,James Brown,People Get Up And Drive Your Funky Soul - Remix,544640
2021-12-15 21:38,Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin) - Single Version,225703
2021-12-16 21:22,Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin) - Single Version,291320
2021-12-16 21:22,Willy Crook,Fool Times,17570
2021-12-16 21:26,Peter Green,Slabo Day,1810
2021-12-16 21:26,Sister Sledge,Easier to Love,55870
2021-12-16 21:26,Parcels,Tieduprightnow,183740
2021-12-16 21:27,Greyboy,Got to Be a Love - Paul Nice Remix,17140
2021-12-16 21:32,John Mayer,Helpless,4250
2021-12-16 21:32,John Mayer,"Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007",310660
2021-12-16 21:39,Pink Floyd,Comfortably Numb,377570
2021-12-16 21:39,Pink Floyd,Young Lust,11360
2021-12-16 21:39,Frankie Valli,Grease - 2007 Remaster,2610
2021-12-16 21:39,Red Hot Chili Peppers,Castles Made of Sand - 2006 Remaster,21030
2021-12-16 21:44,Red Hot Chili Peppers,Snow (Hey Oh),2100
2021-12-16 21:44,Red Hot Chili Peppers,Can't Stop,269000
2021-12-16 21:44,Red Hot Chili Peppers,Otherside,740
2021-12-16 21:44,Red Hot Chili Peppers,Scar Tissue,2580
2021-12-17 00:02,Red Hot Chili Peppers,Dani California,120570
2021-12-17 13:44,Mark Knight,Toolroom Radio EP606 - Intro - TR606,2300
2021-12-17 13:44,Max Styler,Give It Up - TR606,22280
2021-12-17 13:45,Sllash & Doppe,African Vibes - TR606,16110
2021-12-17 13:45,Mark Knight,Toolroom Radio EP606 - Coming Up - TR606,10130
2021-12-17 13:48,ESSEL,Love Vibration - TR606,176640
2021-12-17 13:49,Mark Knight,Toolroom Radio EP606 - Hot Right Now - TR606,58080
2021-12-17 13:50,Max Styler,Give It Up - TR606,83490
2021-12-17 13:51,Capa (Official),Let Me Out - TR606,2910
2021-12-17 13:51,Pagano,El Ritmo - TR606,77950
2021-12-17 13:52,Weast,Cocola,1450
2021-12-17 13:52,Guz,Come Back - TR606,6960
2021-12-17 13:52,Ben Hauke,Get up to Get Down,3080
2021-12-17 14:16,Dire Straits,Six Blade Knife,252000
2021-12-17 20:34,Dire Straits,Lions,288370
2021-12-17 23:53,John Mayer,"Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007",314340
2021-12-17 23:57,Creedence Clearwater Revival,Have You Ever Seen The Rain,157550
2021-12-18 00:06,John Mayer,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",514880
2021-12-18 00:11,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613
2021-12-18 00:12,Lipps Inc.,Funkytown,2106
2021-12-18 00:16,Parcels,Tieduprightnow,249956
2021-12-18 00:17,Sister Sledge,Easier to Love,0
2021-12-18 00:22,The New Mastersounds,Treasure,294630
2021-12-18 00:26,Bruno Mars,Skate,203122
2021-12-18 04:12,Free Nationals,Gidget,33200
2021-12-18 05:10,Jamiroquai,Runaway - Remastered,48420
2021-12-18 20:12,The Brothers Johnson,Strawberry Letter 23,13776
2021-12-18 20:13,Lipps Inc.,Funkytown,7983
2021-12-18 20:13,Lipps Inc.,Funkytown,84787
2021-12-18 20:18,Sister Sledge,Easier to Love,301880
2021-12-18 20:57,Sister Sledge,We Are Family,199830
2021-12-18 21:42,The Brothers Johnson,Strawberry Letter 23,0
2021-12-18 21:42,Sister Sledge,We Are Family,17104
2021-12-18 21:49,Charlie Hunter,Fine Corinthian Leather,246246
2021-12-19 15:28,Ian Dury,Hit Me With Your Rhythm Stick,57700
2021-12-19 15:29,Militantes del Climax,Jazz Funk,49800
2021-12-22 13:13,Sister Sledge,Easier to Love,301880
2021-12-22 13:17,Sister Sledge,We Are Family,216733
2021-12-22 13:21,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-22 13:22,The New Mastersounds,MRG,46998
2021-12-22 13:25,The New Mastersounds,Take What You Need,1360
2021-12-22 13:25,Sly & The Family Stone,If You Want Me to Stay,1078
2021-12-22 13:25,Pimps of Joytime,Mud featuring Ivan Neville,1276
2021-12-22 13:25,Pimps of Joytime,Janxta Funk!,1066
2021-12-22 13:25,Faces,Ooh La La,23
2021-12-22 13:25,Dire Straits,Six Blade Knife,1254
2021-12-22 13:25,CHIC,Good Times,1186
2021-12-22 13:25,Canned Heat,Going Up The Country,1348
2021-12-22 13:25,The Brothers Johnson,Strawberry Letter 23,1400
2021-12-22 13:25,Willy Crook,Fool Times,1215
2021-12-22 13:25,Galactic,Church,1030
2021-12-22 13:25,The Greyboy Allstars,V-Neck Sweater,155280
2021-12-22 13:25,The Poets Of Rhythm,More Mess on My Thing,806
2021-12-22 13:25,Charlie Hunter,Fine Corinthian Leather,2316
2021-12-22 13:25,Ikebe Shakedown,Dram,9221
2021-12-22 13:33,CHIC,Good Times,487415
2021-12-22 13:33,Greyboy,Unwind Your Mind,1726
2021-12-22 13:33,The Poets Of Rhythm,More Mess on My Thing,2724
2021-12-22 13:33,Lettuce,Everybody Wants to Rule the World,1942
2021-12-22 13:33,"Medeski, Martin & Wood",Uninvisible,4390
2021-12-22 13:37,Herbie Hancock,Doin' It,996
2021-12-22 13:37,Tauk,Mindshift,1408
2021-12-22 13:37,The Alan Parsons Project,I Wouldn't Want to Be Like You,184640
2021-12-22 13:42,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2021-12-22 13:42,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),1354
2021-12-22 13:42,The Meters,Cissy Strut,5789
2021-12-22 13:45,Elvis Costello And The Roots,WAKE Me Up,227046
2021-12-22 13:45,The Greyboy Allstars,Soul Dream,23
2021-12-22 13:46,The Motet,Cheap Shit,2471
2021-12-22 13:46,The Clash,Rock the Casbah - Remastered,2795
2021-12-22 13:46,St Germain,Sure Thing,16171
2021-12-22 13:46,Billy Cobham,Stratus,1530
2021-12-22 13:46,The New Mastersounds,Freckles,1877
2021-12-22 13:46,"Medeski, Martin & Wood",I Wanna Ride You,2824
2021-12-22 13:46,Delvon Lamarr Organ Trio,Careless Whisper,1637
2021-12-22 13:46,Stevie Wonder,I Wish,1549
2021-12-22 13:46,The Meters,Come Together,18188
2021-12-22 13:46,Steely Dan,Peg,5374
2021-12-22 13:47,Booker T. Jones,Rent Party,1717
2021-12-22 13:47,Buddy Miles,Down By The River,1341
2021-12-22 13:47,The Clash,The Magnificent Seven - Remastered,6917
2021-12-22 13:47,Merl Saunders & Friends,After Midnight,8773
